crash_date,traffic_control_device,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,crash_type,intersection_related_i,damage,prim_contributory_cause,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
05-07-2024 11:59,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,2.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,5.0
12-11-2021 10:45,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,12.0
04/28/2022 11:30:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,23.0,5.0,4.0
05-08-2021 22:35,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,22.0,7.0,5.0
04/29/2022 09:00:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,21.0,6.0,4.0
04/28/2023 10:32:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,3.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,10.0,6.0,4.0
07/13/2022 03:25:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,15.0,4.0,7.0
06-11-2019 13:00,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,6.0
12/27/2020 06:08:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0,12.0
09/13/2023 05:52:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,2.0,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,17.0,4.0,9.0
05-12-2021 20:45,NO CONTROLS,CLEAR,DARKNESS,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,5.0
01-07-2023 03:58,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,3.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,1.0
06/22/2018 01:14:00 PM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,6.0,13.0,6.0,6.0
04-11-2017 12:30,STOP SIGN/FLASHER,CLOUDY/OVERCAST,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,4.0
04/28/2020 11:45:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,11.0,3.0,4.0
10/23/2023 08:00:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,10.0
01/16/2024 12:12:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,1.0
04/22/2018 09:30:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,OTHER,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,21.0,1.0,4.0
12/30/2021 12:00:00 AM,TRAFFIC SIGNAL,UNKNOWN,DARKNESS,HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,12.0
07/18/2021 09:37:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,2.0,21.0,1.0,7.0
10/21/2015 05:00:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0,10.0
05/19/2017 11:05:00 AM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,11.0,6.0,5.0
02/28/2023 07:30:00 PM,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,19.0,3.0,2.0
10/21/2018 05:54:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,10.0
05/25/2024 12:30:00 PM,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,5.0
12/18/2016 11:30:00 PM,NO CONTROLS,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"$501 - $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,12.0
07/24/2017 06:12:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,18.0,2.0,7.0
05-02-2021 20:55,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,1.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,5.0
11/23/2017 04:14:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,10.0,INCAPACITATING INJURY,2.0,0.0,2.0,0.0,0.0,11.0,16.0,5.0,11.0
12/17/2023 12:15:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,12.0
10/14/2023 02:08:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,10.0
07-10-2020 20:59,TRAFFIC SIGNAL,CLEAR,DUSK,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,6.0,7.0
01/24/2022 08:03:00 AM,NO CONTROLS,SNOW,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",WEATHER,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0
07/15/2023 12:29:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12.0,7.0,7.0
11-11-2016 22:45,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,11.0
10/24/2022 02:45:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,10.0
09-06-2023 22:13,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,22.0,4.0,9.0
10/18/2023 10:35:00 PM,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,22.0,4.0,10.0
06/25/2018 07:15:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FOLLOWING TOO CLOSELY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,19.0,2.0,6.0
02-02-2020 10:21,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,2.0
01/28/2023 04:02:00 AM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO SIDE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,4.0,7.0,1.0
12-12-2019 07:45,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,12.0
02-09-2021 15:10,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,15.0,3.0,2.0
07/30/2020 03:27:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NONINCAPACITATING INJURY,2.0,0.0,0.0,1.0,1.0,0.0,15.0,5.0,7.0
08/15/2017 10:33:00 AM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",EXCEEDING AUTHORIZED SPEED LIMIT,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,10.0,3.0,8.0
10/27/2023 06:40:00 PM,UNKNOWN,UNKNOWN,UNKNOWN,ANGLE,UNKNOWN,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,$500 OR LESS,UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,18.0,6.0,10.0
09-12-2018 16:30,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,TURNING,OTHER,STRAIGHT ON GRADE,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,9.0
04/20/2023 01:35:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,13.0,5.0,4.0
05/31/2018 05:50:00 PM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17.0,5.0,5.0
07-02-2024 13:20,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,3.0,7.0
01/27/2021 08:10:00 AM,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,1.0
05-11-2022 09:40,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9.0,4.0,5.0
06/23/2019 08:40:00 PM,TRAFFIC SIGNAL,RAIN,DARKNESS,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,6.0
08-01-2019 19:33,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",NOT APPLICABLE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,19.0,5.0,8.0
10/27/2022 11:13:00 AM,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,11.0,5.0,10.0
03/31/2023 07:10:00 PM,TRAFFIC SIGNAL,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,Y-INTERSECTION,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,6.0,19.0,6.0,3.0
11/30/2021 04:01:00 PM,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,11.0
01/15/2020 03:05:00 PM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15.0,4.0,1.0
08/21/2023 06:39:00 AM,OTHER,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,8.0
03-11-2021 11:52,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,3.0
07-07-2018 14:48,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,7.0
05/23/2020 03:49:00 PM,TRAFFIC SIGNAL,RAIN,DAYLIGHT,PEDESTRIAN,"FIVE POINT, OR MORE",STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,3.0,15.0,7.0,5.0
08-09-2020 14:30,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,N,"$501 - $1,500",FOLLOWING TOO CLOSELY,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,14.0,1.0,8.0
01/19/2024 09:00:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,Y-INTERSECTION,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,21.0,6.0,1.0
08/15/2022 01:30:00 PM,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,13.0,2.0,8.0
12/25/2023 11:40:00 PM,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,5.0,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,8.0,23.0,2.0,12.0
05-07-2024 11:58,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,TURNING,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,Y,"OVER $1,500",UNABLE TO DETERMINE,2.0,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,5.0
04-06-2019 23:25,UNKNOWN,UNKNOWN,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,INCAPACITATING INJURY,5.0,0.0,2.0,2.0,1.0,0.0,23.0,7.0,4.0
09/23/2017 08:10:00 AM,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,PEDESTRIAN,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2.0,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,8.0,7.0,9.0
10-04-2019 17:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,Y,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2.0,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,17.0,6.0,10.0
